sent,tags,parse
"He set up six composters and filled each with a mix of animal bedding , paper bags , ground up food residuals from the university 's Somat pulper , coffee grounds and fruit fly agar .","He/PRP set/VBD up/RP six/CD composters/NNS and/CC filled/VBD each/DT with/IN a/DT mix/NN of/IN animal/NN bedding/NN ,/, paper/NN bags/NNS ,/, ground/VB up/RP food/NN residuals/NNS from/IN the/DT university/NN 's/POS Somat/JJ pulper/NN ,/, coffee/NN grounds/NNS and/CC fruit/NN fly/NN agar/NN ./."," nsubj(set-2, He-1) nsubj(filled-7, He-1) root(ROOT-0, set-2) compound:prt(set-2, up-3) nummod(composters-5, six-4) dobj(set-2, composters-5) cc(set-2, and-6) conj:and(set-2, filled-7) dobj(filled-7, each-8) case(mix-11, with-9) det(mix-11, a-10) nmod:with(each-8, mix-11) case(bedding-14, of-12) compound(bedding-14, animal-13) nmod:of(mix-11, bedding-14) compound(bags-17, paper-16) appos(bedding-14, bags-17) dep(filled-7, ground-19) compound:prt(ground-19, up-20) compound(residuals-22, food-21) dobj(ground-19, residuals-22) case(grounds-31, from-23) det(university-25, the-24) nmod:poss(grounds-31, university-25) case(university-25, 's-26) amod(grounds-31, Somat-27) compound(grounds-31, pulper-28) dep(grounds-31, coffee-30) nmod:from(ground-19, grounds-31) cc(grounds-31, and-32) compound(agar-35, fruit-33) compound(agar-35, fly-34) nmod:from(ground-19, agar-35) conj:and(grounds-31, agar-35)  "
"Among other tasks , Metro is chiefly responsible for solid waste disposal and regulation , waste reduction planning and programs , technical assistance to local governments , and is the region 's representative to the state Department of Environmental Quality .","Among/IN other/JJ tasks/NNS ,/, Metro/NNP is/VBZ chiefly/RB responsible/JJ for/IN solid/JJ waste/NN disposal/NN and/CC regulation/NN ,/, waste/NN reduction/NN planning/NN and/CC programs/NNS ,/, technical/JJ assistance/NN to/TO local/JJ governments/NNS ,/, and/CC is/VBZ the/DT region/NN 's/POS representative/JJ to/TO the/DT state/NN Department/NNP of/IN Environmental/NNP Quality/NNP ./."," case(tasks-3, Among-1) amod(tasks-3, other-2) nmod:among(responsible-8, tasks-3) nsubj(responsible-8, Metro-5) cop(responsible-8, is-6) advmod(responsible-8, chiefly-7) root(ROOT-0, responsible-8) case(disposal-12, for-9) amod(disposal-12, solid-10) compound(disposal-12, waste-11) nmod:for(responsible-8, disposal-12) cc(disposal-12, and-13) nmod:for(responsible-8, regulation-14) conj:and(disposal-12, regulation-14) compound(planning-18, waste-16) compound(planning-18, reduction-17) nmod:for(responsible-8, planning-18) conj:and(disposal-12, planning-18) cc(disposal-12, and-19) nmod:for(responsible-8, programs-20) conj:and(disposal-12, programs-20) amod(assistance-23, technical-22) appos(programs-20, assistance-23) case(governments-26, to-24) amod(governments-26, local-25) nmod:to(responsible-8, governments-26) cc(responsible-8, and-28) cop(Department-37, is-29) det(region-31, the-30) nmod:poss(Department-37, region-31) case(region-31, 's-32) amod(Department-37, representative-33) case(state-36, to-34) det(state-36, the-35) nmod:to(representative-33, state-36) conj:and(responsible-8, Department-37) case(Quality-40, of-38) compound(Quality-40, Environmental-39) nmod:of(Department-37, Quality-40)  "
Experiments testing combinations of biosolids and coal fly ash showed the excellent adhesive properties of the mixtures as well as lush vegetative growth .,Experiments/JJ testing/NN combinations/NNS of/IN biosolids/NNS and/CC coal/NN fly/VBP ash/NNP showed/VBD the/DT excellent/JJ adhesive/NN properties/NNS of/IN the/DT mixtures/NNS as/RB well/RB as/IN lush/JJ vegetative/NN growth/NN ./.," amod(combinations-3, Experiments-1) compound(combinations-3, testing-2) nsubj(fly-8, combinations-3) case(biosolids-5, of-4) nmod:of(combinations-3, biosolids-5) cc(biosolids-5, and-6) nmod:of(combinations-3, coal-7) conj:and(biosolids-5, coal-7) root(ROOT-0, fly-8) nsubj(showed-10, ash-9) ccomp(fly-8, showed-10) det(properties-14, the-11) amod(properties-14, excellent-12) compound(properties-14, adhesive-13) dobj(showed-10, properties-14) case(mixtures-17, of-15) det(mixtures-17, the-16) nmod:of(properties-14, mixtures-17) cc(properties-14, as-18) mwe(as-18, well-19) mwe(as-18, as-20) amod(growth-23, lush-21) compound(growth-23, vegetative-22) dobj(showed-10, growth-23) conj:and(properties-14, growth-23)  "
"Our previous experience on metal contaminated sites indicates that the application of highiron ( Fe ) biosolids , in combination with a high-calcium carbonate material such as wood or fly ash , is able to restore and sustain a vegetative cover .","Our/PRP$ previous/JJ experience/NN on/IN metal/NN contaminated/VBN sites/NNS indicates/VBZ that/IN the/DT application/NN of/IN highiron/JJ -LRB-/-LRB- Fe/NNP -RRB-/-RRB- biosolids/NNS ,/, in/IN combination/NN with/IN a/DT high-calcium/JJ carbonate/NN material/NN such/JJ as/IN wood/NN or/CC fly/NN ash/NNS ,/, is/VBZ able/JJ to/TO restore/VB and/CC sustain/VB a/DT vegetative/JJ cover/NN ./."," nmod:poss(experience-3, Our-1) amod(experience-3, previous-2) nsubj(indicates-8, experience-3) case(sites-7, on-4) dep(contaminated-6, metal-5) amod(sites-7, contaminated-6) nmod:on(experience-3, sites-7) root(ROOT-0, indicates-8) mark(able-34, that-9) det(application-11, the-10) nsubj(able-34, application-11) nsubj(restore-36, application-11) nsubj(sustain-38, application-11) case(biosolids-17, of-12) amod(biosolids-17, highiron-13) appos(biosolids-17, Fe-15) nmod:of(application-11, biosolids-17) case(combination-20, in-19) nmod:in(able-34, combination-20) case(material-25, with-21) det(material-25, a-22) amod(material-25, high-calcium-23) compound(material-25, carbonate-24) nmod:with(combination-20, material-25) case(ash-31, such-26) mwe(such-26, as-27) compound(ash-31, wood-28) cc(wood-28, or-29) conj:or(wood-28, fly-30) compound(ash-31, fly-30) nmod:such_as(material-25, ash-31) cop(able-34, is-33) ccomp(indicates-8, able-34) mark(restore-36, to-35) xcomp(able-34, restore-36) cc(restore-36, and-37) xcomp(able-34, sustain-38) conj:and(restore-36, sustain-38) det(cover-41, a-39) amod(cover-41, vegetative-40) dobj(restore-36, cover-41)  "
( Certain grades of fly ash have been used in concrete . ),-LRB-/-LRB- Certain/JJ grades/NNS of/IN fly/NN ash/NNS have/VBP been/VBN used/VBN in/IN concrete/NN ./. -RRB-/-RRB-," amod(grades-3, Certain-2) nsubjpass(used-9, grades-3) case(ash-6, of-4) compound(ash-6, fly-5) nmod:of(grades-3, ash-6) aux(used-9, have-7) auxpass(used-9, been-8) root(ROOT-0, used-9) case(concrete-11, in-10) nmod:in(used-9, concrete-11)  "
<p> A few of the city 's proposed changes did n't fly with residents .,<p>/RB A/DT few/JJ of/IN the/DT city/NN 's/POS proposed/JJ changes/NNS did/VBD n't/RB fly/VB with/IN residents/NNS ./.," advmod(fly-12, <p>-1) det(few-3, A-2) nsubj(fly-12, few-3) case(changes-9, of-4) det(city-6, the-5) nmod:poss(changes-9, city-6) case(city-6, 's-7) amod(changes-9, proposed-8) nmod:of(few-3, changes-9) aux(fly-12, did-10) neg(fly-12, n't-11) root(ROOT-0, fly-12) case(residents-14, with-13) nmod:with(fly-12, residents-14)  "
"<p> Adds operations superintendent Guarneri based on experiences in Connecticut : "" When we first started marketing four years ago , we sent flyers out to everybody in the state but nothing panned out the first year .","<p>/NN Adds/VBZ operations/NNS superintendent/NNP Guarneri/NNP based/VBN on/IN experiences/NNS in/IN Connecticut/NNP :/: ''/'' When/WRB we/PRP first/RB started/VBD marketing/NN four/CD years/NNS ago/RB ,/, we/PRP sent/VBD flyers/NNS out/RP to/TO everybody/NN in/IN the/DT state/NN but/CC nothing/NN panned/VBD out/RP the/DT first/JJ year/NN ./."," nsubj(Adds-2, <p>-1) root(ROOT-0, Adds-2) nsubj(Guarneri-5, operations-3) compound(Guarneri-5, superintendent-4) xcomp(Adds-2, Guarneri-5) case(experiences-8, based-6) mwe(based-6, on-7) nmod:based_on(Guarneri-5, experiences-8) case(Connecticut-10, in-9) nmod:in(experiences-8, Connecticut-10) advmod(started-16, When-13) nsubj(started-16, we-14) advmod(started-16, first-15) advcl(sent-23, started-16) dobj(started-16, marketing-17) nummod(years-19, four-18) nmod:npmod(ago-20, years-19) advmod(started-16, ago-20) nsubj(sent-23, we-22) nsubj(panned-33, we-22) parataxis(Adds-2, sent-23) dobj(sent-23, flyers-24) compound:prt(sent-23, out-25) case(everybody-27, to-26) nmod:to(sent-23, everybody-27) case(state-30, in-28) det(state-30, the-29) nmod:in(everybody-27, state-30) cc(sent-23, but-31) advmod(panned-33, nothing-32) parataxis(Adds-2, panned-33) conj:but(sent-23, panned-33) compound:prt(panned-33, out-34) det(year-37, the-35) amod(year-37, first-36) nmod:tmod(panned-33, year-37)  "
The two approaches are described briefly below .,The/DT two/CD approaches/NNS are/VBP described/VBN briefly/NN below/IN ./.," det(approaches-3, The-1) nummod(approaches-3, two-2) nsubjpass(described-5, approaches-3) auxpass(described-5, are-4) root(ROOT-0, described-5) advmod(described-5, briefly-6) case(briefly-6, below-7)  "
"St. Paul , MN Circle 883 <p> Butterfly valves <p> AWWA butterfly valves feature a fully rubber-lined body and integral shaft hearing seals to ensure all valve components remain maintenance-free beyond AWWA C504 requirements .","St./NNP Paul/NNP ,/, MN/NNP Circle/NNP 883/NNP <p>/NNP Butterfly/NNP valves/NNP <p>/NNP AWWA/NNP butterfly/NN valves/NNS feature/VBP a/DT fully/RB rubber-lined/JJ body/NN and/CC integral/JJ shaft/NN hearing/NN seals/NNS to/TO ensure/VB all/DT valve/NN components/NNS remain/VB maintenance-free/JJ beyond/IN AWWA/NNP C504/NNP requirements/NNS ./."," compound(Paul-2, St.-1) nsubj(feature-14, Paul-2) compound(valves-13, MN-4) compound(valves-13, Circle-5) compound(valves-13, 883-6) compound(valves-13, <p>-7) compound(valves-13, Butterfly-8) compound(valves-13, valves-9) compound(valves-13, <p>-10) compound(valves-13, AWWA-11) compound(valves-13, butterfly-12) appos(Paul-2, valves-13) root(ROOT-0, feature-14) det(body-18, a-15) advmod(rubber-lined-17, fully-16) amod(body-18, rubber-lined-17) dobj(feature-14, body-18) nsubj(ensure-25, body-18) cc(body-18, and-19) amod(seals-23, integral-20) compound(seals-23, shaft-21) compound(seals-23, hearing-22) dobj(feature-14, seals-23) conj:and(body-18, seals-23) nsubj(ensure-25, seals-23) mark(ensure-25, to-24) xcomp(feature-14, ensure-25) det(components-28, all-26) compound(components-28, valve-27) nsubj(remain-29, components-28) ccomp(ensure-25, remain-29) xcomp(remain-29, maintenance-free-30) case(requirements-34, beyond-31) compound(requirements-34, AWWA-32) compound(requirements-34, C504-33) nmod:beyond(maintenance-free-30, requirements-34)  "
These four types of ion exchange processes are described briefly in the following sections .,These/DT four/CD types/NNS of/IN ion/NN exchange/NN processes/NNS are/VBP described/VBN briefly/RB in/IN the/DT following/JJ sections/NNS ./.," det(types-3, These-1) nummod(types-3, four-2) nsubjpass(described-9, types-3) case(processes-7, of-4) compound(processes-7, ion-5) compound(processes-7, exchange-6) nmod:of(types-3, processes-7) auxpass(described-9, are-8) root(ROOT-0, described-9) advmod(described-9, briefly-10) case(sections-14, in-11) det(sections-14, the-12) amod(sections-14, following-13) nmod:in(described-9, sections-14)  "
We now touch briefly on pulse-width modulation .,We/PRP now/RB touch/VB briefly/RB on/IN pulse-width/JJ modulation/NN ./.," nsubj(touch-3, We-1) advmod(touch-3, now-2) root(ROOT-0, touch-3) advmod(touch-3, briefly-4) case(modulation-7, on-5) amod(modulation-7, pulse-width-6) nmod:on(touch-3, modulation-7)  "
<p> We briefly review the concepts behind level-2 and level-3 codes .,<p>/VB We/PRP briefly/RB review/VB the/DT concepts/NNS behind/IN level-2/JJ and/CC level-3/JJ codes/NNS ./.," root(ROOT-0, <p>-1) dobj(<p>-1, We-2) advmod(<p>-1, briefly-3) dep(<p>-1, review-4) det(concepts-6, the-5) dobj(review-4, concepts-6) case(codes-11, behind-7) amod(codes-11, level-2-8) cc(level-2-8, and-9) conj:and(level-2-8, level-3-10) amod(codes-11, level-3-10) nmod:behind(review-4, codes-11)  "
We now briefly describe algorithms RPOTF2 and RGETF2 .,We/PRP now/RB briefly/NN describe/VBP algorithms/JJ RPOTF2/NN and/CC RGETF2/NN ./.," nsubj(describe-4, We-1) advmod(describe-4, now-2) dep(now-2, briefly-3) root(ROOT-0, describe-4) amod(RPOTF2-6, algorithms-5) dobj(describe-4, RPOTF2-6) cc(RPOTF2-6, and-7) dobj(describe-4, RGETF2-8) conj:and(RPOTF2-6, RGETF2-8)  "
"The defective PU is fenced "" on the fly , "" and the remaining system , including all L2 caches , continues with processing , thus enhancing availability to the user .","The/DT defective/JJ PU/NN is/VBZ fenced/VBN ''/'' on/IN the/DT fly/NN ,/, ''/'' and/CC the/DT remaining/VBG system/NN ,/, including/VBG all/DT L2/CD caches/NNS ,/, continues/VBZ with/IN processing/VBG ,/, thus/RB enhancing/VBG availability/NN to/TO the/DT user/NN ./."," det(PU-3, The-1) amod(PU-3, defective-2) nsubjpass(fenced-5, PU-3) auxpass(fenced-5, is-4) root(ROOT-0, fenced-5) case(fly-9, on-7) det(fly-9, the-8) nmod:on(fenced-5, fly-9) cc(fenced-5, and-12) det(system-15, the-13) amod(system-15, remaining-14) nsubj(continues-22, system-15) case(caches-20, including-17) det(caches-20, all-18) nummod(caches-20, L2-19) nmod:including(system-15, caches-20) conj:and(fenced-5, continues-22) mark(processing-24, with-23) advcl(continues-22, processing-24) advmod(processing-24, thus-26) advcl(processing-24, enhancing-27) dobj(enhancing-27, availability-28) case(user-31, to-29) det(user-31, the-30) nmod:to(enhancing-27, user-31)  "
<p> Redundancy setting per DRAM module on the fly .,<p>/NNP Redundancy/NNP setting/VBG per/IN DRAM/NNP module/VBP on/IN the/DT fly/NN ./.," compound(Redundancy-2, <p>-1) nsubj(module-6, Redundancy-2) acl(Redundancy-2, setting-3) case(DRAM-5, per-4) nmod:per(setting-3, DRAM-5) root(ROOT-0, module-6) case(fly-9, on-7) det(fly-9, the-8) nmod:on(module-6, fly-9)  "
"This gives the capability of DRAM chip-kill correction on the fly , without impact to the running application .","This/DT gives/VBZ the/DT capability/NN of/IN DRAM/NNP chip-kill/JJ correction/NN on/IN the/DT fly/NN ,/, without/IN impact/NN to/TO the/DT running/VBG application/NN ./."," nsubj(gives-2, This-1) root(ROOT-0, gives-2) det(capability-4, the-3) iobj(gives-2, capability-4) case(DRAM-6, of-5) nmod:of(capability-4, DRAM-6) amod(correction-8, chip-kill-7) dobj(gives-2, correction-8) case(fly-11, on-9) det(fly-11, the-10) nmod:on(gives-2, fly-11) case(impact-14, without-13) nmod:without(fly-11, impact-14) case(application-18, to-15) det(application-18, the-16) amod(application-18, running-17) nmod:to(impact-14, application-18)  "
"Error correction in all cases is provided "" on the fly , "" with no additional access penalty .","Error/JJ correction/NN in/IN all/DT cases/NNS is/VBZ provided/VBN ''/'' on/IN the/DT fly/NN ,/, ''/'' with/IN no/DT additional/JJ access/NN penalty/NN ./."," amod(correction-2, Error-1) nsubjpass(provided-7, correction-2) case(cases-5, in-3) det(cases-5, all-4) nmod:in(correction-2, cases-5) auxpass(provided-7, is-6) root(ROOT-0, provided-7) case(fly-11, on-9) det(fly-11, the-10) nmod:on(provided-7, fly-11) case(penalty-18, with-14) neg(penalty-18, no-15) amod(penalty-18, additional-16) compound(penalty-18, access-17) nmod:with(fly-11, penalty-18)  "
"To appreciate the development of the draft up to the eve of the revolution of 1989 , we first briefly sketch its history in Belgium and The Netherlands .","To/TO appreciate/VB the/DT development/NN of/IN the/DT draft/NN up/RP to/TO the/DT eve/NN of/IN the/DT revolution/NN of/IN 1989/CD ,/, we/PRP first/JJ briefly/NN sketch/VBP its/PRP$ history/NN in/IN Belgium/NNP and/CC The/DT Netherlands/NNPS ./."," mark(appreciate-2, To-1) advcl(sketch-21, appreciate-2) det(development-4, the-3) dobj(appreciate-2, development-4) case(draft-7, of-5) det(draft-7, the-6) nmod:of(development-4, draft-7) dep(eve-11, up-8) case(eve-11, to-9) det(eve-11, the-10) advcl:to(appreciate-2, eve-11) case(revolution-14, of-12) det(revolution-14, the-13) nmod:of(eve-11, revolution-14) case(1989-16, of-15) nmod:of(revolution-14, 1989-16) nsubj(sketch-21, we-18) advmod(sketch-21, first-19) dep(first-19, briefly-20) root(ROOT-0, sketch-21) nmod:poss(history-23, its-22) dobj(sketch-21, history-23) case(Belgium-25, in-24) nmod:in(sketch-21, Belgium-25) cc(Belgium-25, and-26) det(Netherlands-28, The-27) nmod:in(sketch-21, Netherlands-28) conj:and(Belgium-25, Netherlands-28)  "
I want briefly to offer a more concrete interpretation of what we might mean by a higher standard .,I/PRP want/VBP briefly/RB to/TO offer/VB a/DT more/RBR concrete/JJ interpretation/NN of/IN what/WP we/PRP might/MD mean/VB by/IN a/DT higher/JJR standard/NN ./.," nsubj(want-2, I-1) nsubj(offer-5, I-1) root(ROOT-0, want-2) advmod(want-2, briefly-3) mark(offer-5, to-4) xcomp(want-2, offer-5) det(interpretation-9, a-6) advmod(concrete-8, more-7) amod(interpretation-9, concrete-8) dobj(offer-5, interpretation-9) mark(mean-14, of-10) dobj(mean-14, what-11) nsubj(mean-14, we-12) aux(mean-14, might-13) acl(interpretation-9, mean-14) case(standard-18, by-15) det(standard-18, a-16) amod(standard-18, higher-17) nmod:by(mean-14, standard-18)  "
<p> Another alternative that Harvey and Bush mention briefly-the removal of energy subsidies in developing countries-is indeed a good idea .,<p>/VB Another/DT alternative/NN that/IN Harvey/NNP and/CC Bush/NNP mention/VBP briefly-the/JJ removal/NN of/IN energy/NN subsidies/NNS in/IN developing/VBG countries-is/NNS indeed/RB a/DT good/JJ idea/NN ./.," root(ROOT-0, <p>-1) det(alternative-3, Another-2) dobj(<p>-1, alternative-3) mark(mention-8, that-4) nsubj(mention-8, Harvey-5) cc(Harvey-5, and-6) conj:and(Harvey-5, Bush-7) nsubj(mention-8, Bush-7) ccomp(<p>-1, mention-8) amod(removal-10, briefly-the-9) dobj(mention-8, removal-10) case(subsidies-13, of-11) compound(subsidies-13, energy-12) nmod:of(removal-10, subsidies-13) mark(developing-15, in-14) advcl(mention-8, developing-15) dobj(developing-15, countries-is-16) advmod(idea-20, indeed-17) det(idea-20, a-18) amod(idea-20, good-19) nmod(developing-15, idea-20)  "
It eludes both predators and scientists by hiding in tree canopies by day and flying at speeds as high as 100 miles per hour when it ventures forth at night .,It/PRP eludes/VBZ both/CC predators/NNS and/CC scientists/NNS by/IN hiding/VBG in/IN tree/NN canopies/NNS by/IN day/NN and/CC flying/VBG at/IN speeds/NNS as/RB high/JJ as/IN 100/CD miles/NNS per/IN hour/NN when/WRB it/PRP ventures/VBD forth/RB at/IN night/NN ./.," nsubj(eludes-2, It-1) root(ROOT-0, eludes-2) cc:preconj(predators-4, both-3) dobj(eludes-2, predators-4) cc(predators-4, and-5) dobj(eludes-2, scientists-6) conj:and(predators-4, scientists-6) mark(hiding-8, by-7) advcl(eludes-2, hiding-8) case(canopies-11, in-9) compound(canopies-11, tree-10) nmod:in(hiding-8, canopies-11) case(day-13, by-12) nmod:by(hiding-8, day-13) cc(hiding-8, and-14) advcl(eludes-2, flying-15) conj:and(hiding-8, flying-15) case(speeds-17, at-16) nmod:at(flying-15, speeds-17) advmod(high-19, as-18) advmod(flying-15, high-19) case(miles-22, as-20) nummod(miles-22, 100-21) nmod:as(high-19, miles-22) case(hour-24, per-23) nmod:per(miles-22, hour-24) advmod(ventures-27, when-25) nsubj(ventures-27, it-26) advcl(high-19, ventures-27) advmod(ventures-27, forth-28) case(night-30, at-29) nmod:at(ventures-27, night-30)  "
